date,state,accum_cases,daily_cases,accum_deaths,daily_deaths
2020-03-11,New Hampshire,5,0,0,0
2020-03-12,New Hampshire,6,1,0,0
2020-03-13,New Hampshire,7,1,0,0
2020-03-14,New Hampshire,7,0,0,0
2020-03-15,New Hampshire,13,6,0,0
2020-03-16,New Hampshire,17,4,0,0
2020-03-17,New Hampshire,26,9,0,0
2020-03-18,New Hampshire,39,13,0,0
2020-03-19,New Hampshire,44,5,0,0
2020-03-20,New Hampshire,55,11,0,0
2020-03-21,New Hampshire,65,10,0,0
2020-03-22,New Hampshire,78,13,0,0
2020-03-23,New Hampshire,101,23,1,1
2020-03-24,New Hampshire,108,7,1,0
2020-03-25,New Hampshire,137,29,1,0
2020-03-26,New Hampshire,158,21,1,0
2020-03-27,New Hampshire,187,29,2,1
2020-03-28,New Hampshire,214,27,2,0
2020-03-29,New Hampshire,258,44,3,1
2020-03-30,New Hampshire,314,56,3,0
2020-03-31,New Hampshire,367,53,3,0
2020-04-01,New Hampshire,415,48,4,1
2020-04-02,New Hampshire,479,64,5,1
2020-04-03,New Hampshire,540,61,7,2
2020-04-04,New Hampshire,621,81,9,2
2020-04-05,New Hampshire,669,48,9,0
2020-04-06,New Hampshire,715,46,9,0
2020-04-07,New Hampshire,747,32,13,4
2020-04-08,New Hampshire,788,41,18,5
2020-04-09,New Hampshire,819,31,21,3
2020-04-10,New Hampshire,885,66,22,1
2020-04-11,New Hampshire,929,44,23,1
2020-04-12,New Hampshire,985,56,23,0
2020-04-13,New Hampshire,1020,35,23,0
2020-04-14,New Hampshire,1091,71,27,4
2020-04-15,New Hampshire,1139,48,32,5
2020-04-16,New Hampshire,1211,72,34,2
2020-04-17,New Hampshire,1287,76,37,3
2020-04-18,New Hampshire,1342,55,38,1
2020-04-19,New Hampshire,1392,50,41,3
2020-04-20,New Hampshire,1447,55,42,1
2020-04-21,New Hampshire,1491,44,42,0
2020-04-22,New Hampshire,1588,97,48,6
2020-04-23,New Hampshire,1670,82,51,3
2020-04-24,New Hampshire,1720,50,53,2
2020-04-25,New Hampshire,1793,73,60,7
2020-04-26,New Hampshire,1864,71,60,0
2020-04-27,New Hampshire,1938,74,60,0
2020-04-28,New Hampshire,2010,72,60,0
2020-04-29,New Hampshire,2054,44,66,6
2020-04-30,New Hampshire,2146,92,72,6
2020-05-01,New Hampshire,2310,164,81,9
2020-05-02,New Hampshire,2429,119,84,3
2020-05-03,New Hampshire,2518,89,86,2
2020-05-04,New Hampshire,2588,70,86,0
2020-05-05,New Hampshire,2636,48,92,6
2020-05-06,New Hampshire,2741,105,111,19
2020-05-07,New Hampshire,2843,102,114,3
2020-05-08,New Hampshire,2947,104,121,7
2020-05-09,New Hampshire,3011,64,131,10
2020-05-10,New Hampshire,3071,60,133,2
2020-05-11,New Hampshire,3160,89,133,0
2020-05-12,New Hampshire,3239,79,142,9
2020-05-13,New Hampshire,3299,60,150,8
2020-05-14,New Hampshire,3382,83,151,1
2020-05-15,New Hampshire,3464,82,159,8
2020-05-16,New Hampshire,3556,92,171,12
2020-05-17,New Hampshire,3596,40,172,1
2020-05-18,New Hampshire,3652,56,172,0
2020-05-19,New Hampshire,3721,69,182,10
2020-05-20,New Hampshire,3868,147,190,8
2020-05-21,New Hampshire,3935,67,199,9
2020-05-22,New Hampshire,4014,79,204,5
2020-05-23,New Hampshire,4089,75,208,4
2020-05-24,New Hampshire,4149,60,209,1
2020-05-25,New Hampshire,4197,48,210,1
2020-05-26,New Hampshire,4231,34,214,4
2020-05-27,New Hampshire,4286,55,223,9
2020-05-28,New Hampshire,4389,103,232,9
2020-05-29,New Hampshire,4492,103,238,6
2020-05-30,New Hampshire,4545,53,242,4
2020-05-31,New Hampshire,4651,106,245,3
2020-06-01,New Hampshire,4685,34,245,0
2020-06-02,New Hampshire,4749,64,256,11
2020-06-03,New Hampshire,4795,46,265,9
2020-06-04,New Hampshire,4876,81,273,8
2020-06-05,New Hampshire,4953,77,278,5
2020-06-06,New Hampshire,5019,66,283,5
2020-06-07,New Hampshire,5043,24,286,3
2020-06-08,New Hampshire,5079,36,286,0
2020-06-09,New Hampshire,5132,53,294,8
2020-06-10,New Hampshire,5178,46,301,7
2020-06-11,New Hampshire,5209,31,308,7
2020-06-12,New Hampshire,5251,42,315,7
2020-06-13,New Hampshire,5299,48,318,3
2020-06-14,New Hampshire,5318,19,320,2
2020-06-15,New Hampshire,5345,27,320,0
2020-06-16,New Hampshire,5364,19,326,6
2020-06-17,New Hampshire,5436,72,330,4
2020-06-18,New Hampshire,5450,14,331,1
2020-06-19,New Hampshire,5486,36,337,6
2020-06-20,New Hampshire,5518,32,339,2
2020-06-21,New Hampshire,5544,26,339,0
2020-06-22,New Hampshire,5558,14,339,0
2020-06-23,New Hampshire,5571,13,343,4
2020-06-24,New Hampshire,5598,27,347,4
2020-06-25,New Hampshire,5638,40,357,10
2020-06-26,New Hampshire,5671,33,365,8
2020-06-27,New Hampshire,5717,46,367,2
2020-06-28,New Hampshire,5747,30,367,0
2020-06-29,New Hampshire,5760,13,367,0
2020-06-30,New Hampshire,5782,22,371,4
2020-07-01,New Hampshire,5802,20,373,2
2020-07-02,New Hampshire,5822,20,375,2
2020-07-03,New Hampshire,5857,35,376,1
2020-07-04,New Hampshire,5871,14,380,4
2020-07-05,New Hampshire,5897,26,381,1
2020-07-06,New Hampshire,5914,17,382,1
2020-07-07,New Hampshire,5932,18,384,2
2020-07-08,New Hampshire,5952,20,386,2
2020-07-09,New Hampshire,5973,21,387,1
2020-07-10,New Hampshire,5991,18,390,3
2020-07-11,New Hampshire,6024,33,391,1
2020-07-12,New Hampshire,6054,30,391,0
2020-07-13,New Hampshire,6068,14,391,0
2020-07-14,New Hampshire,6091,23,392,1
2020-07-15,New Hampshire,6113,22,394,2
2020-07-16,New Hampshire,6139,26,395,1
2020-07-17,New Hampshire,6165,26,395,0
2020-07-18,New Hampshire,6188,23,396,1
2020-07-19,New Hampshire,6203,15,398,2
2020-07-20,New Hampshire,6249,46,398,0
2020-07-21,New Hampshire,6262,13,400,2
2020-07-22,New Hampshire,6295,33,402,2
2020-07-23,New Hampshire,6318,23,405,3
2020-07-24,New Hampshire,6375,57,407,2
2020-03-04,New Jersey,1,1,0,0
2020-03-05,New Jersey,2,1,0,0
2020-03-06,New Jersey,4,2,0,0
2020-03-07,New Jersey,4,0,0,0
2020-03-08,New Jersey,6,2,0,0
2020-03-09,New Jersey,11,5,0,0
2020-03-10,New Jersey,15,4,1,1
2020-03-11,New Jersey,23,8,1,0
2020-03-12,New Jersey,29,6,1,0
2020-03-13,New Jersey,50,21,1,0
2020-03-14,New Jersey,75,25,2,1
2020-03-15,New Jersey,98,23,2,0
2020-03-16,New Jersey,176,78,3,1
2020-03-17,New Jersey,268,92,3,0
2020-03-18,New Jersey,427,159,5,2
2020-03-19,New Jersey,735,308,9,4
2020-03-20,New Jersey,896,161,11,2
2020-03-21,New Jersey,1336,440,16,5
2020-03-22,New Jersey,1914,578,20,4
2020-03-23,New Jersey,2844,930,27,7
2020-03-24,New Jersey,3675,831,44,17
2020-03-25,New Jersey,4402,727,62,18
2020-03-26,New Jersey,6876,2474,82,20
2020-03-27,New Jersey,8825,1949,108,26
2020-03-28,New Jersey,11124,2299,140,32
2020-03-29,New Jersey,13386,2262,161,21
2020-03-30,New Jersey,16636,3250,199,38
2020-03-31,New Jersey,18696,2060,267,68
2020-04-01,New Jersey,22255,3559,355,88
2020-04-02,New Jersey,25590,3335,539,184
2020-04-03,New Jersey,29895,4305,647,108
2020-04-04,New Jersey,34124,4229,847,200
2020-04-05,New Jersey,37505,3381,917,70
2020-04-06,New Jersey,41090,3585,1005,88
2020-04-07,New Jersey,44416,3326,1232,227
2020-04-08,New Jersey,47437,3021,1504,272
2020-04-09,New Jersey,51027,3590,1700,196
2020-04-10,New Jersey,54588,3561,1932,232
2020-04-11,New Jersey,58151,3563,2183,251
2020-04-12,New Jersey,61850,3699,2350,167
2020-04-13,New Jersey,64584,2734,2443,93
2020-04-14,New Jersey,68824,4240,2805,362
2020-04-15,New Jersey,71030,2206,3156,351
2020-04-16,New Jersey,75317,4287,3518,362
2020-04-17,New Jersey,78467,3150,3840,322
2020-04-18,New Jersey,81420,2953,4070,230
2020-04-19,New Jersey,85301,3881,4202,132
2020-04-20,New Jersey,88806,3505,4377,175
2020-04-21,New Jersey,92387,3581,4753,376
2020-04-22,New Jersey,95865,3478,5063,310
2020-04-23,New Jersey,99989,4124,5368,305
2020-04-24,New Jersey,102196,2207,5617,249
2020-04-25,New Jersey,105523,3327,5863,246
2020-04-26,New Jersey,109038,3515,5938,75
2020-04-27,New Jersey,111188,2150,6044,106
2020-04-28,New Jersey,113856,2668,6442,398
2020-04-29,New Jersey,116264,2408,6770,328
2020-04-30,New Jersey,118652,2388,7228,458
2020-05-01,New Jersey,121190,2538,7538,310
2020-05-02,New Jersey,123717,2527,7742,204
2020-05-03,New Jersey,126744,3027,7871,129
2020-05-04,New Jersey,128269,1525,7910,39
2020-05-05,New Jersey,130593,2324,8244,334
2020-05-06,New Jersey,131890,1297,8549,305
2020-05-07,New Jersey,133635,1745,8801,252
2020-05-08,New Jersey,135454,1819,8952,151
2020-05-09,New Jersey,137085,1631,9116,164
2020-05-10,New Jersey,138532,1447,9255,139
2020-05-11,New Jersey,139945,1413,9310,55
2020-05-12,New Jersey,140743,798,9508,198
2020-05-13,New Jersey,141560,817,9702,194
2020-05-14,New Jersey,142704,1144,9946,244
2020-05-15,New Jersey,143905,1201,10138,192
2020-05-16,New Jersey,145089,1184,10249,111
2020-05-17,New Jersey,146334,1245,10356,107
2020-05-18,New Jersey,148039,1705,10435,79
2020-05-19,New Jersey,149013,974,10586,151
2020-05-20,New Jersey,150399,1386,10747,161
2020-05-21,New Jersey,151472,1073,10843,96
2020-05-22,New Jersey,152719,1247,10985,142
2020-05-23,New Jersey,153104,385,11081,96
2020-05-24,New Jersey,154154,1050,11133,52
2020-05-25,New Jersey,155092,938,11144,11
2020-05-26,New Jersey,155764,672,11191,47
2020-05-27,New Jersey,156628,864,11339,148
2020-05-28,New Jersey,157815,1187,11401,62
2020-05-29,New Jersey,158844,1029,11531,130
2020-05-30,New Jersey,159608,764,11634,103
2020-05-31,New Jersey,160445,837,11698,64
2020-06-01,New Jersey,160918,473,11721,23
2020-06-02,New Jersey,161545,627,11770,49
2020-06-03,New Jersey,162068,523,11880,110
2020-06-04,New Jersey,162530,462,11970,90
2020-06-05,New Jersey,163336,806,12049,79
2020-06-06,New Jersey,163893,557,12106,57
2020-06-07,New Jersey,164164,271,12176,70
2020-06-08,New Jersey,164497,333,12214,38
2020-06-09,New Jersey,164796,299,12303,89
2020-06-10,New Jersey,165346,550,12377,74
2020-06-11,New Jersey,165816,470,12443,66
2020-06-12,New Jersey,166164,348,12489,46
2020-06-13,New Jersey,166605,441,12589,100
2020-06-14,New Jersey,166881,276,12625,36
2020-06-15,New Jersey,167103,222,12676,51
2020-06-16,New Jersey,167426,323,12727,51
2020-06-17,New Jersey,167703,277,12769,42
2020-06-18,New Jersey,168107,404,12800,31
2020-06-19,New Jersey,168496,389,12835,35
2020-06-20,New Jersey,168834,338,12857,22
2020-06-21,New Jersey,169142,308,12870,13
2020-06-22,New Jersey,169415,273,12895,25
2020-06-23,New Jersey,169734,319,12949,54
2020-06-24,New Jersey,169892,158,12995,46
2020-06-25,New Jersey,172050,2158,14872,1877
2020-06-26,New Jersey,172438,388,14914,42
2020-06-27,New Jersey,172727,289,14948,34
2020-06-28,New Jersey,173036,309,14975,27
2020-06-29,New Jersey,173126,90,14992,17
2020-06-30,New Jersey,173521,395,15035,43
2020-07-01,New Jersey,173782,261,15078,43
2020-07-02,New Jersey,174212,430,15107,29
2020-07-03,New Jersey,174598,386,15164,57
2020-07-04,New Jersey,174889,291,15189,25
2020-07-05,New Jersey,175258,369,15211,22
2020-07-06,New Jersey,175467,209,15229,18
2020-07-07,New Jersey,175734,267,15281,52
2020-07-08,New Jersey,175986,252,15423,142
2020-07-09,New Jersey,176217,231,15448,25
2020-07-10,New Jersey,176575,358,15479,31
2020-07-11,New Jersey,176906,331,15525,46
2020-07-12,New Jersey,177245,339,15525,0
2020-07-13,New Jersey,177469,224,15560,35
2020-07-14,New Jersey,177862,393,15582,22
2020-07-15,New Jersey,178252,390,15634,52
2020-07-16,New Jersey,178475,223,15665,31
2020-07-17,New Jersey,178525,50,15684,19
2020-07-18,New Jersey,178788,263,15699,15
2020-07-19,New Jersey,178757,-31,15706,7
2020-07-20,New Jersey,178937,180,15715,9
2020-07-21,New Jersey,179230,293,15737,22
2020-07-22,New Jersey,179565,335,15707,-30
2020-07-23,New Jersey,179807,242,15730,23
2020-07-24,New Jersey,180265,458,15765,35
2020-03-11,New Mexico,4,4,0,0
2020-03-12,New Mexico,6,2,0,0
2020-03-13,New Mexico,10,4,0,0
2020-03-14,New Mexico,13,3,0,0
2020-03-15,New Mexico,17,4,0,0
2020-03-16,New Mexico,21,4,0,0
2020-03-17,New Mexico,23,2,0,0
2020-03-18,New Mexico,28,5,0,0
2020-03-19,New Mexico,35,7,0,0
2020-03-20,New Mexico,43,8,0,0
2020-03-21,New Mexico,57,14,0,0
2020-03-22,New Mexico,65,8,0,0
2020-03-23,New Mexico,83,18,0,0
2020-03-24,New Mexico,100,17,0,0
2020-03-25,New Mexico,113,13,1,1
2020-03-26,New Mexico,136,23,1,0
2020-03-27,New Mexico,191,55,1,0
2020-03-28,New Mexico,210,19,2,1
2020-03-29,New Mexico,237,27,2,0
2020-03-30,New Mexico,282,45,4,2
2020-03-31,New Mexico,315,33,5,1
2020-04-01,New Mexico,363,48,6,1
2020-04-02,New Mexico,403,40,7,1
2020-04-03,New Mexico,495,92,10,3
2020-04-04,New Mexico,544,49,11,1
2020-04-05,New Mexico,624,80,12,1
2020-04-06,New Mexico,686,62,12,0
2020-04-07,New Mexico,794,108,13,1
2020-04-08,New Mexico,865,71,16,3
2020-04-09,New Mexico,989,124,17,1
2020-04-10,New Mexico,1090,101,19,2
2020-04-11,New Mexico,1174,84,20,1
2020-04-12,New Mexico,1245,71,26,6
2020-04-13,New Mexico,1345,100,31,5
2020-04-14,New Mexico,1407,62,36,5
2020-04-15,New Mexico,1484,77,36,0
2020-04-16,New Mexico,1597,113,44,8
2020-04-17,New Mexico,1711,114,51,7
2020-04-18,New Mexico,1798,87,53,2
2020-04-19,New Mexico,1845,47,55,2
2020-04-20,New Mexico,1971,126,58,3
2020-04-21,New Mexico,2072,101,65,7
2020-04-22,New Mexico,2210,138,71,6
2020-04-23,New Mexico,2379,169,78,7
2020-04-24,New Mexico,2524,145,84,6
2020-04-25,New Mexico,2662,138,93,9
2020-04-26,New Mexico,2728,66,99,6
2020-04-27,New Mexico,2825,97,104,5
2020-04-28,New Mexico,2975,150,110,6
2020-04-29,New Mexico,3213,238,112,2
2020-04-30,New Mexico,3411,198,123,11
2020-05-01,New Mexico,3513,102,131,8
2020-05-02,New Mexico,3732,219,139,8
2020-05-03,New Mexico,3850,118,151,12
2020-05-04,New Mexico,4030,180,156,5
2020-05-05,New Mexico,4137,107,162,6
2020-05-06,New Mexico,4290,153,169,7
2020-05-07,New Mexico,4492,202,172,3
2020-05-08,New Mexico,4673,181,181,9
2020-05-09,New Mexico,4778,105,191,10
2020-05-10,New Mexico,4863,85,200,9
2020-05-11,New Mexico,5069,206,208,8
2020-05-12,New Mexico,5212,143,219,11
2020-05-13,New Mexico,5364,152,231,12
2020-05-14,New Mexico,5503,139,242,11
2020-05-15,New Mexico,5662,159,253,11
2020-05-16,New Mexico,5847,185,259,6
2020-05-17,New Mexico,5938,91,265,6
2020-05-18,New Mexico,6096,158,270,5
2020-05-19,New Mexico,6192,96,276,6
2020-05-20,New Mexico,6338,146,283,7
2020-05-21,New Mexico,6472,134,294,11
2020-05-22,New Mexico,6625,153,302,8
2020-05-23,New Mexico,6795,170,308,6
2020-05-24,New Mexico,6943,148,317,9
2020-05-25,New Mexico,7026,83,320,3
2020-05-26,New Mexico,7130,104,325,5
2020-05-27,New Mexico,7252,122,329,4
2020-05-28,New Mexico,7364,112,335,6
2020-05-29,New Mexico,7493,129,344,9
2020-05-30,New Mexico,7624,131,351,7
2020-05-31,New Mexico,7689,65,356,5
2020-06-01,New Mexico,7800,111,362,6
2020-06-02,New Mexico,8024,224,367,5
2020-06-03,New Mexico,8140,116,375,8
2020-06-04,New Mexico,8353,213,383,8
2020-06-05,New Mexico,8672,319,387,4
2020-06-06,New Mexico,8800,128,392,5
2020-06-07,New Mexico,8940,140,396,4
2020-06-08,New Mexico,9062,122,400,4
2020-06-09,New Mexico,9105,43,404,4
2020-06-10,New Mexico,9250,145,410,6
2020-06-11,New Mexico,9368,118,421,11
2020-06-12,New Mexico,9526,158,426,5
2020-06-13,New Mexico,9621,95,431,5
2020-06-14,New Mexico,9723,102,435,4
2020-06-15,New Mexico,9845,122,440,5
2020-06-16,New Mexico,9933,88,447,7
2020-06-17,New Mexico,10065,132,452,5
2020-06-18,New Mexico,10153,88,456,4
2020-06-19,New Mexico,10260,107,464,8
2020-06-20,New Mexico,10430,170,466,2
2020-06-21,New Mexico,10565,135,469,3
2020-06-22,New Mexico,10694,129,469,0
2020-06-23,New Mexico,10838,144,476,7
2020-06-24,New Mexico,10990,152,480,4
2020-06-25,New Mexico,11192,202,485,5
2020-06-26,New Mexico,11408,216,489,4
2020-06-27,New Mexico,11619,211,491,2
2020-06-28,New Mexico,11809,190,492,1
2020-06-29,New Mexico,11982,173,493,1
2020-06-30,New Mexico,12147,165,497,4
2020-07-01,New Mexico,12276,129,500,3
2020-07-02,New Mexico,12520,244,503,3
2020-07-03,New Mexico,12776,256,511,8
2020-07-04,New Mexico,13063,287,513,2
2020-07-05,New Mexico,13256,193,513,0
2020-07-06,New Mexico,13507,251,515,2
2020-07-07,New Mexico,13727,220,519,4
2020-07-08,New Mexico,14017,290,527,8
2020-07-09,New Mexico,14251,234,533,6
2020-07-10,New Mexico,14549,298,539,6
2020-07-11,New Mexico,14773,224,543,4
2020-07-12,New Mexico,15028,255,545,2
2020-07-13,New Mexico,15291,263,548,3
2020-07-14,New Mexico,15514,223,551,3
2020-07-15,New Mexico,15841,327,557,6
2020-07-16,New Mexico,16138,297,562,5
2020-07-17,New Mexico,16456,318,565,3
2020-07-18,New Mexico,16736,280,569,4
2020-07-19,New Mexico,16971,235,571,2
2020-07-20,New Mexico,17215,244,578,7
2020-07-21,New Mexico,17517,302,588,10
2020-07-22,New Mexico,17828,311,591,3
2020-07-23,New Mexico,18163,335,596,5
2020-07-24,New Mexico,18475,312,601,5
2020-03-01,New York,1,1,0,0
2020-03-02,New York,1,0,0,0
2020-03-03,New York,2,1,0,0
2020-03-04,New York,11,9,0,0
2020-03-05,New York,22,11,0,0
2020-03-06,New York,44,22,0,0
2020-03-07,New York,89,45,0,0
2020-03-08,New York,106,17,0,0
2020-03-09,New York,142,36,0,0
2020-03-10,New York,173,31,0,0
2020-03-11,New York,217,44,0,0
2020-03-12,New York,326,109,0,0
2020-03-13,New York,421,95,0,0
2020-03-14,New York,610,189,2,2
2020-03-15,New York,732,122,6,4
2020-03-16,New York,950,218,10,4
2020-03-17,New York,1375,425,18,8
2020-03-18,New York,2387,1012,32,14
2020-03-19,New York,4161,1774,39,7
2020-03-20,New York,7113,2952,68,29
2020-03-21,New York,10371,3258,95,27
2020-03-22,New York,15188,4817,142,47
2020-03-23,New York,20899,5711,183,41
2020-03-24,New York,25704,4805,264,81
2020-03-25,New York,33117,7413,381,117
2020-03-26,New York,39058,5941,502,121
2020-03-27,New York,44746,5688,645,143
2020-03-28,New York,53517,8771,935,290
2020-03-29,New York,59783,6266,1180,245
2020-03-30,New York,67504,7721,1512,332
2020-03-31,New York,76211,8707,1929,417
2020-04-01,New York,84364,8153,2415,486
2020-04-02,New York,93360,8996,2963,548
2020-04-03,New York,103689,10329,3716,753
2020-04-04,New York,115963,12274,4535,819
2020-04-05,New York,124085,8122,5335,800
2020-04-06,New York,133389,9304,6149,814
2020-04-07,New York,141703,8314,7185,1036
2020-04-08,New York,151271,9568,8138,953
2020-04-09,New York,162036,10765,9166,1028
2020-04-10,New York,172830,10794,10162,996
2020-04-11,New York,182990,10160,11159,997
2020-04-12,New York,191425,8435,12116,957
2020-04-13,New York,197973,6548,12998,882
2020-04-14,New York,205375,7402,14001,1003
2020-04-15,New York,217130,11755,14937,936
2020-04-16,New York,225761,8631,15669,732
2020-04-17,New York,233293,7532,16473,804
2020-04-18,New York,240542,7249,17141,668
2020-04-19,New York,246741,6199,17793,652
2020-04-20,New York,251608,4867,18412,619
2020-04-21,New York,255932,4324,19040,628
2020-04-22,New York,261591,5659,19647,607
2020-04-23,New York,267932,6341,20212,565
2020-04-24,New York,276218,8286,20759,547
2020-04-25,New York,286901,10683,21326,567
2020-04-26,New York,292914,6013,21804,478
2020-04-27,New York,296991,4077,22267,463
2020-04-28,New York,300276,3285,22777,510
2020-04-29,New York,304994,4718,23287,510
2020-04-30,New York,309696,4702,23616,329
2020-05-01,New York,313575,3879,23841,225
2020-05-02,New York,318134,4559,24035,194
2020-05-03,New York,321833,3699,24576,541
2020-05-04,New York,324357,2524,24788,212
2020-05-05,New York,326659,2302,25028,240
2020-05-06,New York,329405,2746,25956,928
2020-05-07,New York,332931,3526,26206,250
2020-05-08,New York,335804,2873,26358,152
2020-05-09,New York,338519,2715,26584,226
2020-05-10,New York,340657,2138,26798,214
2020-05-11,New York,342267,1610,27003,205
2020-05-12,New York,343705,1438,27282,279
2020-05-13,New York,345828,2123,27448,166
2020-05-14,New York,348192,2364,27617,169
2020-05-15,New York,350951,2759,27755,138
2020-05-16,New York,353136,2185,27953,198
2020-05-17,New York,355037,1901,28168,215
2020-05-18,New York,356278,1241,28302,134
2020-05-19,New York,357757,1479,28437,135
2020-05-20,New York,359235,1478,28540,103
2020-05-21,New York,361313,2078,28663,123
2020-05-22,New York,362991,1678,28802,139
2020-05-23,New York,364745,1754,28900,98
2020-05-24,New York,366346,1601,29046,146
2020-05-25,New York,367625,1279,29138,92
2020-05-26,New York,368669,1044,29241,103
2020-05-27,New York,369801,1132,29339,98
2020-05-28,New York,371559,1758,29438,99
2020-05-29,New York,373108,1549,29535,97
2020-05-30,New York,374471,1363,29612,77
2020-05-31,New York,375575,1104,29699,87
2020-06-01,New York,376520,945,29766,67
2020-06-02,New York,377881,1361,29847,81
2020-06-03,New York,378924,1043,29918,71
2020-06-04,New York,379977,1053,30011,93
2020-06-05,New York,381019,1042,30066,55
2020-06-06,New York,382102,1083,30123,57
2020-06-07,New York,382879,777,30183,60
2020-06-08,New York,383591,712,30239,56
2020-06-09,New York,384281,690,30309,70
2020-06-10,New York,384945,664,30376,67
2020-06-11,New York,385669,724,30431,55
2020-06-12,New York,386490,821,30511,80
2020-06-13,New York,387402,912,30565,54
2020-06-14,New York,388096,694,30605,40
2020-06-15,New York,388719,623,30645,40
2020-06-16,New York,389349,630,30683,38
2020-06-17,New York,389910,561,30722,39
2020-06-18,New York,390536,626,30767,45
2020-06-19,New York,391330,794,30816,49
2020-06-20,New York,392037,707,30839,23
2020-06-21,New York,392702,665,30884,45
2020-06-22,New York,393257,555,30934,50
2020-06-23,New York,393855,598,30970,36
2020-06-24,New York,394430,575,31001,31
2020-06-25,New York,395168,738,31029,28
2020-06-26,New York,395972,804,31075,46
2020-06-27,New York,396669,697,31105,30
2020-06-28,New York,397293,624,31137,32
2020-06-29,New York,397684,391,31143,6
2020-06-30,New York,398142,458,31776,633
2020-07-01,New York,398770,628,31791,15
2020-07-02,New York,399642,872,31814,23
2020-07-03,New York,400561,919,31836,22
2020-07-04,New York,401286,725,31860,24
2020-07-05,New York,401822,536,31895,35
2020-07-06,New York,402338,516,31911,16
2020-07-07,New York,402928,590,31934,23
2020-07-08,New York,403619,691,31945,11
2020-07-09,New York,404207,588,31979,34
2020-07-10,New York,404997,790,32004,25
2020-07-11,New York,405724,727,32019,15
2020-07-12,New York,406403,679,32029,10
2020-07-13,New York,406962,559,32075,46
2020-07-14,New York,407875,913,32092,17
2020-07-15,New York,408709,834,32115,23
2020-07-16,New York,409476,767,32133,18
2020-07-17,New York,410254,778,32147,14
2020-07-18,New York,411006,752,32167,20
2020-07-19,New York,411515,509,32187,20
2020-07-20,New York,412034,519,32203,16
2020-07-21,New York,412889,855,32218,15
2020-07-22,New York,413595,706,32228,10
2020-07-23,New York,414405,810,32270,42
2020-07-24,New York,415163,758,32278,8
2020-03-03,North Carolina,1,1,0,0
2020-03-04,North Carolina,1,0,0,0
2020-03-05,North Carolina,1,0,0,0
2020-03-06,North Carolina,2,1,0,0
2020-03-07,North Carolina,2,0,0,0
2020-03-08,North Carolina,2,0,0,0
2020-03-09,North Carolina,7,5,0,0
2020-03-10,North Carolina,7,0,0,0
2020-03-11,North Carolina,8,1,0,0
2020-03-12,North Carolina,16,8,0,0
2020-03-13,North Carolina,18,2,0,0
2020-03-14,North Carolina,25,7,0,0
2020-03-15,North Carolina,32,7,0,0
2020-03-16,North Carolina,34,2,0,0
2020-03-17,North Carolina,42,8,0,0
2020-03-18,North Carolina,66,24,0,0
2020-03-19,North Carolina,104,38,0,0
2020-03-20,North Carolina,144,40,0,0
2020-03-21,North Carolina,184,40,0,0
2020-03-22,North Carolina,269,85,0,0
2020-03-23,North Carolina,302,33,0,0
2020-03-24,North Carolina,397,95,0,0
2020-03-25,North Carolina,562,165,1,1
2020-03-26,North Carolina,639,77,2,1
2020-03-27,North Carolina,784,145,3,1
